,movieId,title,genres,imdbId,tmdbId,tag,metadata,year
255,298,Pushing Hands (Tui shou),Drama,105652,25296.0,, Drama,1992
256,299,Priest,Drama,110889,40156.0,, Drama,1994
257,300,Quiz Show,Drama,110932,11450.0,TV,TV Drama,1994
258,301,Picture Bride (Bijo photo),Drama Romance,114129,30304.0,, Drama Romance,1994
259,302,"Queen Margot (Reine Margot, La)",Drama Romance,110963,10452.0,, Drama Romance,1994
260,303,"Quick and the Dead, The",Action Thriller Western,114214,12106.0,, Action Thriller Western,1995
261,304,Roommates,Comedy Drama,114296,161495.0,, Comedy Drama,1995
262,305,Ready to Wear (Pret-A-Porter),Comedy,110907,3586.0,, Comedy,1994
263,306,Three Colors: Red (Trois couleurs: Rouge),Drama,111495,110.0,, Drama,1994
264,307,Three Colors: Blue (Trois couleurs: Bleu),Drama,108394,108.0,Death,Death Drama,1993
265,308,Three Colors: White (Trzy kolory: Bialy),Comedy Drama,111507,109.0,marriage cynical,marriage cynical Comedy Drama,1994
266,310,Rent-a-Kid,Comedy,114268,36357.0,, Comedy,1995
267,311,Relative Fear,Horror Thriller,110965,92769.0,, Horror Thriller,1994
268,312,Stuart Saves His Family,Comedy,114571,28033.0,, Comedy,1995
269,313,"Swan Princess, The",Animation Children,111333,22586.0,, Animation Children,1994
270,314,"Secret of Roan Inish, The",Children Drama Fantasy Mystery,111112,14334.0,, Children Drama Fantasy Mystery,1994
271,315,"Specialist, The",Action Drama Thriller,111255,2636.0,, Action Drama Thriller,1994
272,316,Stargate,Action Adventure Sci-Fi,111282,2164.0,time travel,time travel Action Adventure Sci-Fi,1994
273,317,"Santa Clause, The",Comedy Drama Fantasy,111070,11395.0,Christmas,Christmas Comedy Drama Fantasy,1994
274,318,"Shawshank Redemption, The",Crime Drama,111161,278.0,prison Stephen King wrongful imprisonment Morgan Freeman,prison Stephen King wrongful imprisonment Morgan Freeman Crime Drama,1994
275,319,Shallow Grave,Comedy Drama Thriller,111149,9905.0,, Comedy Drama Thriller,1994
276,320,Suture,Film-Noir Thriller,108260,87078.0,, Film-Noir Thriller,1993
277,321,Strawberry and Chocolate (Fresa y chocolate),Drama,106966,12527.0,, Drama,1993
278,322,Swimming with Sharks,Comedy Drama,114594,20306.0,, Comedy Drama,1995
279,324,"Sum of Us, The",Comedy Drama,111309,36614.0,, Comedy Drama,1994
280,325,National Lampoon's Senior Trip,Comedy,113936,27993.0,, Comedy,1995
281,326,To Live (Huozhe),Drama,110081,31439.0,In Netflix queue,In Netflix queue Drama,1994
282,327,Tank Girl,Action Comedy Sci-Fi,114614,9067.0,, Action Comedy Sci-Fi,1995
283,328,Tales from the Crypt Presents: Demon Knight,Horror Thriller,114608,9059.0,, Horror Thriller,1995
284,329,Star Trek: Generations,Adventure Drama Sci-Fi,111280,193.0,Enterprise,Enterprise Adventure Drama Sci-Fi,1994
285,330,Tales from the Hood,Action Crime Horror,114609,25066.0,, Action Crime Horror,1995
286,331,Tom & Viv,Drama,111454,46797.0,, Drama,1994
287,332,Village of the Damned,Horror Sci-Fi,114852,12122.0,, Horror Sci-Fi,1995
288,333,Tommy Boy,Comedy,114694,11381.0,, Comedy,1995
289,334,Vanya on 42nd Street,Drama,111590,32636.0,, Drama,1994
290,335,Underneath,Mystery Thriller,114788,36141.0,, Mystery Thriller,1995
291,336,"Walking Dead, The",Drama War,114888,95963.0,, Drama War,1995
292,337,What's Eating Gilbert Grape,Drama,108550,1587.0,mental illness,mental illness Drama,1993
293,338,Virtuosity,Action Sci-Fi Thriller,114857,9271.0,serial killer,serial killer Action Sci-Fi Thriller,1995
294,339,While You Were Sleeping,Comedy Romance,114924,2064.0,coma,coma Comedy Romance,1995
295,340,"War, The",Adventure Drama War,111667,19855.0,, Adventure Drama War,1994
296,341,Double Happiness,Drama,109655,60855.0,, Drama,1994
297,342,Muriel's Wedding,Comedy,110598,236.0,Australia weddings,Australia weddings Comedy,1994
298,343,"Baby-Sitters Club, The",Children,112435,48287.0,, Children,1995
299,344,Ace Ventura: Pet Detective,Comedy,109040,3049.0,, Comedy,1994
300,345,"Adventures of Priscilla, Queen of the Desert, The",Comedy Drama,109045,2759.0,cross dressing men in drag remade,cross dressing men in drag remade Comedy Drama,1994
301,346,Backbeat,Drama Musical,106339,12635.0,, Drama Musical,1993
302,347,Bitter Moon,Drama Film-Noir Romance,104779,10497.0,, Drama Film-Noir Romance,1992
303,348,Bullets Over Broadway,Comedy,109348,11382.0,, Comedy,1994
304,349,Clear and Present Danger,Action Crime Drama Thriller,109444,9331.0,Tom Clancy,Tom Clancy Action Crime Drama Thriller,1994
305,350,"Client, The",Drama Mystery Thriller,109446,10731.0,John Grisham,John Grisham Drama Mystery Thriller,1994
306,351,"Corrina, Corrina",Comedy Drama Romance,109484,10464.0,interracial romance,interracial romance Comedy Drama Romance,1994
307,352,Crooklyn,Comedy Drama,109504,34152.0,, Comedy Drama,1994
308,353,"Crow, The",Action Crime Fantasy Thriller,109506,9495.0,, Action Crime Fantasy Thriller,1994
309,354,Cobb,Drama,109450,29973.0,, Drama,1994
310,355,"Flintstones, The",Children Comedy Fantasy,109813,888.0,, Children Comedy Fantasy,1994
311,356,Forrest Gump,Comedy Drama Romance War,109830,13.0,shrimp Vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching,shrimp Vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching Comedy Drama Romance War,1994
312,357,Four Weddings and a Funeral,Comedy Romance,109831,712.0,wedding,wedding Comedy Romance,1994
313,358,Higher Learning,Drama,113305,16295.0,, Drama,1995
314,359,I Like It Like That,Comedy Drama Romance,110091,48992.0,, Comedy Drama Romance,1994
315,360,I Love Trouble,Action Comedy,110093,10879.0,, Action Comedy,1994
316,361,It Could Happen to You,Comedy Drama Romance,110167,10660.0,gambling,gambling Comedy Drama Romance,1994
317,362,"Jungle Book, The",Adventure Children Romance,110213,10714.0,, Adventure Children Romance,1994
318,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,107472,41647.0,Holocaust In Netflix queue,Holocaust In Netflix queue Documentary,1993
319,364,"Lion King, The",Adventure Animation Children Drama Musical IMAX,110357,8587.0,Disney Disney animated feature Oscar (Best Music - Original Score) soundtrack Disney,Disney Disney animated feature Oscar (Best Music - Original Score) soundtrack Disney Adventure Animation Children Drama Musical IMAX,1994
320,365,Little Buddha,Drama,107426,1689.0,, Drama,1993
321,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama Horror Mystery Thriller,111686,11596.0,, Drama Horror Mystery Thriller,1994
322,367,"Mask, The",Action Comedy Crime Fantasy,110475,854.0,, Action Comedy Crime Fantasy,1994
323,368,Maverick,Adventure Comedy Western,110478,9359.0,, Adventure Comedy Western,1994
324,369,Mrs. Parker and the Vicious Circle,Drama,110588,23333.0,, Drama,1994
325,370,Naked Gun 33 1/3: The Final Insult,Action Comedy,110622,36593.0,, Action Comedy,1994
326,371,"Paper, The",Comedy Drama,110771,12280.0,journalism,journalism Comedy Drama,1994
327,372,Reality Bites,Comedy Drama Romance,110950,2788.0,, Comedy Drama Romance,1994
328,373,Red Rock West,Thriller,105226,10427.0,, Thriller,1992
329,374,Richie Rich,Children Comedy,110989,11011.0,, Children Comedy,1994
330,376,"River Wild, The",Action Thriller,110997,8987.0,, Action Thriller,1994
331,377,Speed,Action Romance Thriller,111257,1637.0,bus,bus Action Romance Thriller,1994
332,378,Speechless,Comedy Romance,111256,15128.0,, Comedy Romance,1994
333,379,Timecop,Action Sci-Fi Thriller,111438,8831.0,, Action Sci-Fi Thriller,1994
334,380,True Lies,Action Adventure Comedy Romance Thriller,111503,36955.0,spies,spies Action Adventure Comedy Romance Thriller,1994
335,381,When a Man Loves a Woman,Drama Romance,111693,10449.0,alcoholism,alcoholism Drama Romance,1994
336,382,Wolf,Drama Horror Romance Thriller,111742,10395.0,, Drama Horror Romance Thriller,1994
337,383,Wyatt Earp,Western,111756,12160.0,, Western,1994
338,384,Bad Company,Action Crime Drama,112443,40480.0,, Action Crime Drama,1995
339,385,"Man of No Importance, A",Drama,110455,52038.0,, Drama,1994
340,386,S.F.W.,Drama,111048,29444.0,, Drama,1994
341,387,"Low Down Dirty Shame, A",Action Comedy,110399,26352.0,, Action Comedy,1994
342,388,Boys Life,Drama,112570,39953.0,, Drama,1995
343,389,"Colonel Chabert, Le",Drama Romance War,109454,41580.0,, Drama Romance War,1994
344,390,Faster Pussycat! Kill! Kill!,Action Crime Drama,59170,315.0,, Action Crime Drama,1965
345,391,Jason's Lyric,Crime Drama,110186,22067.0,, Crime Drama,1994
346,393,Street Fighter,Action Adventure Fantasy,111301,11667.0,, Action Adventure Fantasy,1994
347,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action Fantasy,110027,8011.0,, Action Fantasy,1994
348,406,Federal Hill,Drama,109785,171857.0,, Drama,1994
349,407,In the Mouth of Madness,Horror Thriller,113409,2654.0,, Horror Thriller,1995
350,408,8 Seconds,Drama,109021,18069.0,, Drama,1994
351,409,Above the Rim,Crime Drama,109035,19092.0,, Crime Drama,1994
352,410,Addams Family Values,Children Comedy Fantasy,106220,2758.0,black comedy Christina Ricci Christopher Lloyd dark comedy family gothic,black comedy Christina Ricci Christopher Lloyd dark comedy family gothic Children Comedy Fantasy,1993
353,412,"Age of Innocence, The",Drama,106226,10436.0,Edith Wharton,Edith Wharton Drama,1993
354,413,Airheads,Comedy,109068,13595.0,Comedy,Comedy Comedy,1994
355,414,"Air Up There, The",Comedy,109067,46094.0,, Comedy,1994
356,415,Another Stakeout,Comedy Thriller,106292,9409.0,, Comedy Thriller,1993
357,416,Bad Girls,Western,109198,11853.0,, Western,1994
358,417,Barcelona,Comedy Romance,109219,16771.0,, Comedy Romance,1994
359,418,Being Human,Drama,106379,46924.0,, Drama,1993
360,419,"Beverly Hillbillies, The",Comedy,106400,11041.0,, Comedy,1993
361,420,Beverly Hills Cop III,Action Comedy Crime Thriller,109254,306.0,, Action Comedy Crime Thriller,1994
362,421,Black Beauty,Adventure Children Drama,109279,14522.0,horses,horses Adventure Children Drama,1994
363,422,Blink,Thriller,109297,26203.0,, Thriller,1994
364,423,Blown Away,Action Thriller,109303,178.0,, Action Thriller,1994
365,424,Blue Chips,Drama,109305,19819.0,, Drama,1994
366,425,Blue Sky,Drama Romance,109306,57834.0,mental illness Oscar (Best Actress),mental illness Oscar (Best Actress) Drama Romance,1994
367,426,Body Snatchers,Horror Sci-Fi Thriller,106452,4722.0,, Horror Sci-Fi Thriller,1993
368,427,Boxing Helena,Drama Mystery Romance Thriller,106471,18215.0,, Drama Mystery Romance Thriller,1993
369,428,"Bronx Tale, A",Drama,106489,1607.0,, Drama,1993
370,429,Cabin Boy,Comedy,109361,26391.0,, Comedy,1994
371,430,Calendar Girl,Comedy Drama,106505,117553.0,, Comedy Drama,1993
372,431,Carlito's Way,Crime Drama,106519,6075.0,Al Pacino gangster mafia,Al Pacino gangster mafia Crime Drama,1993
373,432,City Slickers II: The Legend of Curly's Gold,Adventure Comedy Western,109439,11310.0,, Adventure Comedy Western,1994
374,433,Clean Slate,Comedy,109443,18658.0,, Comedy,1994
375,434,Cliffhanger,Action Adventure Thriller,106582,9350.0,, Action Adventure Thriller,1993
376,435,Coneheads,Comedy Sci-Fi,106598,9612.0,, Comedy Sci-Fi,1993
377,436,Color of Night,Drama Thriller,109456,2124.0,, Drama Thriller,1994
378,437,Cops and Robbersons,Comedy,109480,26261.0,, Comedy,1994
379,438,"Cowboy Way, The",Action Comedy Drama,109493,19176.0,, Action Comedy Drama,1994
380,440,Dave,Comedy Romance,106673,11566.0,President,President Comedy Romance,1993
381,441,Dazed and Confused,Comedy,106677,9571.0,, Comedy,1993
382,442,Demolition Man,Action Adventure Sci-Fi,106697,9739.0,, Action Adventure Sci-Fi,1993
383,444,Even Cowgirls Get the Blues,Comedy Romance,106834,34444.0,, Comedy Romance,1993
384,445,Fatal Instinct,Comedy,106873,26141.0,, Comedy,1993
385,446,Farewell My Concubine (Ba wang bie ji),Drama Romance,106332,10997.0,, Drama Romance,1993
386,448,Fearless,Drama,106881,10443.0,, Drama,1993
387,449,Fear of a Black Hat,Comedy,106880,20239.0,, Comedy,1994
388,450,With Honors,Comedy Drama,111732,16297.0,, Comedy Drama,1994
389,451,Flesh and Bone,Drama Mystery Romance,106926,18551.0,, Drama Mystery Romance,1993
390,452,Widows' Peak,Drama,111712,25440.0,, Drama,1994
391,453,For Love or Money,Comedy Romance,106941,9024.0,, Comedy Romance,1993
392,454,"Firm, The",Drama Thriller,106918,37233.0,John Grisham,John Grisham Drama Thriller,1993
393,455,Free Willy,Adventure Children Drama,106965,1634.0,, Adventure Children Drama,1993
394,456,Fresh,Crime Drama Thriller,109842,13815.0,, Crime Drama Thriller,1994
395,457,"Fugitive, The",Thriller,106977,5503.0,based on a TV show,based on a TV show Thriller,1993
396,458,Geronimo: An American Legend,Drama Western,107004,35588.0,, Drama Western,1993
397,459,"Getaway, The",Action Adventure Crime Drama Romance Thriller,109890,2087.0,, Action Adventure Crime Drama Romance Thriller,1994
398,460,Getting Even with Dad,Comedy,109891,41579.0,, Comedy,1994
399,461,Go Fish,Drama Romance,109913,18620.0,, Drama Romance,1994
400,464,Hard Target,Action Adventure Crime Thriller,107076,2019.0,, Action Adventure Crime Thriller,1993
401,466,Hot Shots! Part Deux,Action Comedy War,107144,9255.0,, Action Comedy War,1993
402,467,Live Nude Girls,Comedy,113674,26271.0,, Comedy,1995
403,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy Romance,112966,10612.0,, Comedy Romance,1995
404,469,"House of the Spirits, The",Drama Romance,107151,2259.0,, Drama Romance,1993
405,470,House Party 3,Comedy,110064,16097.0,, Comedy,1994
406,471,"Hudsucker Proxy, The",Comedy,110074,11934.0,hula hoop,hula hoop Comedy,1994
407,472,I'll Do Anything,Comedy Drama,110097,106143.0,, Comedy Drama,1994
408,473,In the Army Now,Comedy War,110123,12475.0,, Comedy War,1994
409,474,In the Line of Fire,Action Thriller,107206,9386.0,assassination,assassination Action Thriller,1993
410,475,In the Name of the Father,Drama,107207,7984.0,Ireland,Ireland Drama,1993
411,476,"Inkwell, The",Comedy Drama,110137,59930.0,, Comedy Drama,1994
412,477,What's Love Got to Do with It?,Drama Musical,108551,15765.0,biopic,biopic Drama Musical,1993
413,478,Jimmy Hollywood,Comedy Crime Drama,110197,31643.0,, Comedy Crime Drama,1994
414,479,Judgment Night,Action Crime Thriller,107286,6.0,, Action Crime Thriller,1993
415,480,Jurassic Park,Action Adventure Sci-Fi Thriller,107290,329.0,Dinosaur,Dinosaur Action Adventure Sci-Fi Thriller,1993
416,481,Kalifornia,Drama Thriller,107302,10909.0,, Drama Thriller,1993
417,482,Killing Zoe,Crime Drama Thriller,110265,507.0,, Crime Drama Thriller,1994
418,484,Lassie,Adventure Children,110305,29918.0,, Adventure Children,1994
419,485,Last Action Hero,Action Adventure Comedy Fantasy,107362,9593.0,, Action Adventure Comedy Fantasy,1993
420,486,Life with Mikey,Comedy,107413,42580.0,, Comedy,1993
421,487,Lightning Jack,Comedy Western,110353,22317.0,, Comedy Western,1994
422,488,M. Butterfly,Drama Romance,107468,1413.0,Japan sexuality,Japan sexuality Drama Romance,1993
423,489,Made in America,Comedy,107478,12121.0,, Comedy,1993
424,490,Malice,Thriller,107497,2246.0,, Thriller,1993
425,491,"Man Without a Face, The",Drama,107501,10502.0,, Drama,1993
426,492,Manhattan Murder Mystery,Comedy Mystery,107507,10440.0,, Comedy Mystery,1993
427,493,Menace II Society,Action Crime Drama,107554,9516.0,, Action Crime Drama,1993
428,494,Executive Decision,Action Adventure Thriller,116253,2320.0,, Action Adventure Thriller,1996
429,495,In the Realm of the Senses (Ai no corrida),Drama,74102,5879.0,, Drama,1976
430,496,What Happened Was...,Comedy Drama Romance Thriller,111689,83718.0,, Comedy Drama Romance Thriller,1994
431,497,Much Ado About Nothing,Comedy Romance,107616,11971.0,Shakespeare,Shakespeare Comedy Romance,1993
432,499,Mr. Wonderful,Comedy Romance,107613,31911.0,, Comedy Romance,1993
433,500,Mrs. Doubtfire,Comedy Drama,107614,788.0,cross dressing divorce men in drag,cross dressing divorce men in drag Comedy Drama,1993
434,501,Naked,Drama,107653,21450.0,, Drama,1993
435,502,"Next Karate Kid, The",Action Children Romance,110657,11231.0,, Action Children Romance,1994
436,504,No Escape,Action Drama Sci-Fi,110678,10447.0,, Action Drama Sci-Fi,1994
437,505,North,Comedy,110687,31586.0,, Comedy,1994
